PART,MERGE_ID,COUNTRY,ID,DATE,Q1,WT,Q1001,Q1002,QLEB1,QLEB2,QLEB2_4,QLEB2_5,QLEB2_6,QLEB3_1,QLEB3_2,QLEB3_3,QLEB4_1,QLEB4_2,QLEB4_3,QLEB5,QLEB6,QLEB7,QLEB8,Q2061A,Q1COVID19,Q2ACOVID19,Q2BCOVID19,Q4COVID19_1,Q4COVID19_2,Q4COVID19_3,Q4COVID19_4,Q5COVID19,Q10COVID19_1,Q10COVID19_2,Q10COVID19_3,Q10COVID19_4,Q10COVID19_5,Q11COVID19,Q204_25,Q6COVID19,Q8COVID19_2,Q8COVID19_3,Q8COVID19_4,Q8COVID19_5,Q101,Q118,Q111,QJOR1,Q201A_1,Q201A_6A_LIB,Q201A_6B_LIB,Q201A_2,Q201B_6,Q201B_13,Q201C_38,Q201C_38B,Q204A_3,Q204A_2,Q204A_1,Q516A,Q210,Q211,Q409,Q421,Q521_1,Q521_2,Q609,Q601_3,Q601_4,Q601_18,Q700B_1,Q700B_2,Q700B_3,Q700B_13,Q725_1,Q725_4,Q725_5,Q725_6,Q7141A,Q728_1,Q728_2,Q728_3,Q727_5,Q733,Q1003,Q1010,Q1010B1,Q1014C,Q1005,Q1005B,Q1006A,Q1016,Q1012,Q1012A__P1,Q1011D,Q1011E,Q1011F,QLIBGOV,Q534_2,Q13A,Q123,Q110_1,Q110_2,Q204_3,Q204_20,Q204_26,Q211A,Q271_1,Q271_3,Q521_4,Q512A3_1,Q512A3_2,Q512A3_5,Q531,Q532,Q533_4,Q533_5,Q700B_8,Q700B_4,Q725_3,Q725_2,Q729_3A,Q729_3B,Q731,Q732,Q733_1,Q733_2,Q733_3,Q733_4,Q733_5,Q734,Q735,Q1012A__P2,Q605,Q409_NEW,Q534_1,Q12COVID19_3,Q12COVID19_4,Q12COVID19_5A,Q12COVID19_5B,Q13COVID19,Q14COVID19,Q15COVID19_1,Q15COVID19_2,Q16COVID19,Q102,Q112_1,Q112_2,Q601_1,Q601_19,Q601_20,Q620,Q619_1A,Q619_1B,Q619_3A,Q619_4A,Q619_5A,Q601A,QLIB1,Q204_11,Q700B_23,Q700B_5,Q725_23,Q725_15,Q732B,Q730B,Q734A,Q734B,Q727_1,Q727_4,Q104,Q104A_1,Q104A_2,Q104A_3,Q104A_4,Q104A_5,Q104A_6,Q104A_7,Q104A_8,Q1010B2,Q1005C,Q1005D,Q1005E,Q1006B_CODE,Q1012A__P3,Q1012B,Q602_1,Q602_2,Q602_3,Q602_4A,Q602_4B
1,w06p1-1295,21.0,1295.0,2020-07-25,21022.0,0.5303173839402262,33.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,6.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,,3.0,,,3.0,1.0,3.0,,,2.0,3.0,4.0,3.0,1.0,3.0,1.0,6.0,1.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,98.0,4.0,9.0,2.0,2.0,1.0,2.0,,6.0,1.0,,5.0,1.0,,1.0,4.0,1.0,,2.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1299,21.0,1299.0,2020-07-25,21023.0,0.8235702563382241,47.0,2.0,,,,,,,,,,,,,,,,15.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,97.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,1.0,,3.0,,,1.0,2.0,3.0,,,98.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,98.0,2.0,4.0,2.0,98.0,4.0,98.0,2.0,1.0,1.0,2.0,,4.0,4.0,1.0,4.0,1.0,,2.0,3.0,1.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1303,21.0,1303.0,2020-07-25,21018.0,0.5705068368827371,30.0,2.0,,,,,,,,,,,,,,,,1.0,3.0,,6.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,97.0,97.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,1.0,,4.0,,,4.0,1.0,4.0,,,4.0,2.0,2.0,3.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,2.0,4.0,12.0,2.0,2.0,2.0,2.0,,7.0,4.0,2.0,11.0,4.0,,,2.0,1.0,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1304,21.0,1304.0,2020-07-25,21022.0,0.47290075022474615,55.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,3.0,,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,,3.0,,,3.0,1.0,1.0,,,2.0,3.0,4.0,3.0,1.0,3.0,5.0,5.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,5.0,9.0,3.0,3.0,1.0,2.0,,7.0,4.0,1.0,5.0,1.0,,1.0,4.0,1.0,,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1308,21.0,1308.0,2020-07-25,21002.0,0.6974713060744288,50.0,2.0,,,,,,,,,,,,,,,,15.0,3.0,,5.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,97.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,,3.0,,,1.0,1.0,3.0,,,2.0,3.0,2.0,3.0,2.0,2.0,1.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,98.0,4.0,14.0,2.0,2.0,3.0,2.0,,4.0,1.0,,6.0,1.0,,2.0,3.0,1.0,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1310,21.0,1310.0,2020-07-24,21022.0,1.6864038215614912,41.0,1.0,,,,,,,,,,,,,,,,15.0,2.0,6.0,,2.0,2.0,1.0,1.0,1.0,97.0,1.0,2.0,97.0,1.0,4.0,4.0,98.0,3.0,98.0,98.0,1.0,4.0,5.0,1.0,,2.0,,,2.0,1.0,4.0,,,2.0,1.0,4.0,1.0,1.0,2.0,6.0,5.0,1.0,1.0,3.0,2.0,4.0,4.0,2.0,98.0,2.0,4.0,98.0,98.0,98.0,98.0,15.0,98.0,2.0,3.0,4.0,,2.0,4.0,1.0,5.0,6.0,,,4.0,1.0,,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1312,21.0,1312.0,2020-07-24,21022.0,1.1770373281069912,21.0,2.0,,,,,,,,,,,,,,,,1.0,4.0,,6.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,97.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,5.0,2.0,,4.0,,,3.0,1.0,3.0,,,3.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,1.0,98.0,2.0,98.0,2.0,15.0,98.0,2.0,1.0,4.0,,4.0,3.0,2.0,6.0,6.0,,,3.0,1.0,,2.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1313,21.0,1313.0,2020-07-24,21015.0,0.9066959888813673,32.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,3.0,,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,97.0,98.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,,4.0,,,98.0,1.0,4.0,,,3.0,3.0,3.0,1.0,1.0,2.0,3.0,6.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,98.0,4.0,98.0,98.0,3.0,15.0,3.0,1.0,3.0,2.0,,4.0,4.0,1.0,4.0,2.0,,2.0,1.0,1.0,,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1314,21.0,1314.0,2020-07-24,21007.0,1.8003051284176605,57.0,1.0,,,,,,,,,,,,,,,,98.0,4.0,,7.0,2.0,2.0,2.0,2.0,97.0,3.0,98.0,3.0,97.0,3.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,3.0,3.0,4.0,,1.0,,,2.0,1.0,2.0,,,1.0,1.0,98.0,98.0,98.0,,6.0,1.0,98.0,98.0,3.0,3.0,3.0,3.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,5.0,,1.0,4.0,1.0,9.0,3.0,1.0,,4.0,1.0,,1.0,1.0,2.0,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1315,21.0,1315.0,2020-07-24,21018.0,1.0562037445000771,30.0,2.0,,,,,,,,,,,,,,,,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,97.0,2.0,1.0,2.0,1.0,1.0,2.0,98.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,,98.0,,,98.0,1.0,1.0,,,2.0,3.0,2.0,3.0,2.0,4.0,6.0,5.0,2.0,2.0,1.0,4.0,4.0,3.0,98.0,98.0,98.0,98.0,4.0,2.0,98.0,4.0,98.0,98.0,98.0,1.0,2.0,,4.0,4.0,1.0,6.0,4.0,,,3.0,1.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1316,21.0,1316.0,2020-07-24,21011.0,0.3192776786958944,45.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,97.0,97.0,97.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,,3.0,,,3.0,1.0,3.0,,,2.0,2.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,5.0,98.0,98.0,5.0,12.0,3.0,1.0,1.0,2.0,,6.0,4.0,1.0,3.0,1.0,,1.0,2.0,1.0,,2.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1317,21.0,1317.0,2020-07-24,21013.0,1.1035812623117567,57.0,2.0,,,,,,,,,,,,,,,,6.0,2.0,3.0,,1.0,2.0,1.0,1.0,97.0,2.0,2.0,2.0,97.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,,3.0,,,3.0,1.0,4.0,,,4.0,4.0,4.0,3.0,3.0,4.0,2.0,6.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,98.0,4.0,2.0,6.0,3.0,3.0,1.0,2.0,,4.0,4.0,1.0,4.0,3.0,1.0,,4.0,1.0,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1318,21.0,1318.0,2020-07-24,21016.0,0.5823255698559443,33.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,,3.0,,,4.0,4.0,4.0,,,2.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,98.0,2.0,5.0,2.0,4.0,4.0,12.0,3.0,3.0,3.0,3.0,,7.0,4.0,1.0,4.0,1.0,,2.0,3.0,1.0,,2.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1319,21.0,1319.0,2020-07-24,21001.0,0.9239669819804632,43.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,4.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,97.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,,4.0,,,3.0,1.0,4.0,,,3.0,4.0,3.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,5.0,2.0,4.0,5.0,6.0,2.0,1.0,3.0,3.0,,4.0,4.0,1.0,5.0,2.0,,2.0,3.0,1.0,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1322,21.0,1322.0,2020-07-24,21005.0,1.2215500250588989,20.0,2.0,,,,,,,,,,,,,,,,15.0,4.0,,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,97.0,98.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,,2.0,,,2.0,1.0,1.0,,,1.0,1.0,2.0,98.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,4.0,4.0,2.0,98.0,98.0,98.0,3.0,3.0,98.0,98.0,2.0,98.0,2.0,1.0,1.0,5.0,,4.0,3.0,2.0,7.0,1.0,,2.0,2.0,1.0,,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1323,21.0,1323.0,2020-07-24,21016.0,0.4730656100553782,40.0,2.0,,,,,,,,,,,,,,,,2.0,4.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,97.0,97.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,,4.0,,,3.0,2.0,3.0,,,4.0,4.0,3.0,2.0,1.0,4.0,1.0,7.0,2.0,2.0,99.0,3.0,4.0,3.0,4.0,4.0,98.0,2.0,5.0,98.0,98.0,5.0,15.0,2.0,2.0,3.0,3.0,,7.0,99.0,,4.0,1.0,,1.0,4.0,99.0,,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1324,21.0,1324.0,2020-07-24,21002.0,1.0124037265502945,30.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,97.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,,4.0,,,2.0,1.0,4.0,,,4.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,12.0,2.0,1.0,1.0,5.0,,3.0,4.0,1.0,1.0,4.0,,,3.0,1.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1325,21.0,1325.0,2020-07-24,21012.0,0.7154228957925866,23.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,5.0,,2.0,2.0,1.0,1.0,97.0,2.0,1.0,2.0,97.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,,2.0,,,1.0,1.0,3.0,,,2.0,4.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,98.0,1.0,4.0,98.0,98.0,4.0,5.0,1.0,1.0,1.0,2.0,,7.0,3.0,2.0,6.0,4.0,,,1.0,1.0,,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1326,21.0,1326.0,2020-07-24,21014.0,0.9992971610396666,32.0,1.0,,,,,,,,,,,,,,,,6.0,4.0,,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,,4.0,,,4.0,1.0,4.0,,,4.0,4.0,4.0,2.0,4.0,,3.0,5.0,2.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0,1.0,5.0,2.0,1.0,5.0,15.0,1.0,1.0,3.0,2.0,,4.0,4.0,2.0,5.0,1.0,,2.0,3.0,1.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1327,21.0,1327.0,2020-07-26,21003.0,1.0325463789365437,60.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,7.0,,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,98.0,1.0,97.0,99.0,98.0,1.0,3.0,98.0,4.0,6.0,2.0,,99.0,,,3.0,1.0,4.0,,,98.0,2.0,2.0,98.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,5.0,5.0,12.0,3.0,3.0,2.0,2.0,,4.0,4.0,1.0,4.0,1.0,,2.0,1.0,1.0,,2.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1328,21.0,1328.0,2020-07-24,21022.0,1.1770373281069912,20.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,6.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,3.0,,,4.0,1.0,1.0,,,2.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,2.0,15.0,1.0,2.0,1.0,1.0,,4.0,1.0,,4.0,6.0,,,4.0,1.0,,2.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1329,21.0,1329.0,2020-07-24,21003.0,0.43088481530228145,50.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,97.0,2.0,1.0,97.0,97.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,,98.0,,,3.0,2.0,98.0,,,3.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,98.0,2.0,4.0,98.0,98.0,5.0,98.0,1.0,1.0,1.0,2.0,,6.0,4.0,1.0,4.0,4.0,,,4.0,1.0,,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1331,21.0,1331.0,2020-07-24,21003.0,1.753841171474885,46.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,7.0,,1.0,1.0,1.0,1.0,97.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,3.0,,,1.0,1.0,3.0,,,3.0,4.0,3.0,1.0,1.0,2.0,4.0,6.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,5.0,1.0,5.0,5.0,12.0,2.0,1.0,1.0,4.0,,2.0,4.0,1.0,5.0,2.0,,2.0,4.0,1.0,,2.0,2.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1332,21.0,1332.0,2020-07-24,21019.0,0.4176792432186925,35.0,2.0,,,,,,,,,,,,,,,,15.0,2.0,3.0,,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,97.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,,4.0,,,3.0,1.0,4.0,,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,5.0,5.0,98.0,2.0,2.0,1.0,1.0,1.0,5.0,,6.0,1.0,,5.0,1.0,,1.0,3.0,1.0,,1.0,2.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1334,21.0,1334.0,2020-07-24,21016.0,2.46464178178005,29.0,1.0,,,,,,,,,,,,,,,,15.0,2.0,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,97.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,,4.0,,,3.0,1.0,1.0,,,2.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,10.0,2.0,3.0,1.0,5.0,,2.0,4.0,1.0,3.0,7.0,,,2.0,1.0,,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1338,21.0,1338.0,2020-07-24,21010.0,1.8644628212483871,65.0,2.0,,,,,,,,,,,,,,,,15.0,3.0,,7.0,2.0,2.0,1.0,1.0,97.0,2.0,3.0,1.0,2.0,1.0,98.0,3.0,2.0,98.0,3.0,3.0,2.0,98.0,1.0,2.0,,2.0,,,1.0,1.0,2.0,,,3.0,3.0,3.0,98.0,2.0,2.0,6.0,5.0,2.0,98.0,3.0,2.0,2.0,2.0,4.0,98.0,98.0,98.0,4.0,4.0,98.0,98.0,98.0,98.0,2.0,1.0,5.0,,1.0,4.0,1.0,4.0,4.0,,,3.0,1.0,,2.0,1.0,2.0,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1340,21.0,1340.0,2020-07-24,21014.0,0.4217008211592771,40.0,1.0,,,,,,,,,,,,,,,,2.0,4.0,,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,,3.0,,,3.0,2.0,4.0,,,2.0,3.0,3.0,3.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,,7.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,2.0,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1343,21.0,1343.0,2020-07-24,21023.0,0.48515326827666505,38.0,1.0,,,,,,,,,,,,,,,,1.0,4.0,,4.0,1.0,1.0,1.0,1.0,97.0,97.0,2.0,1.0,97.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,,4.0,,,3.0,1.0,4.0,,,3.0,2.0,4.0,98.0,1.0,4.0,1.0,5.0,4.0,4.0,98.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,4.0,4.0,6.0,3.0,1.0,2.0,2.0,,7.0,1.0,,1.0,2.0,,1.0,98.0,1.0,,2.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,w06p1-1344,21.0,1344.0,2020-07-24,21011.0,0.765097769299288,80.0,1.0,,,,,,,,,,,,,,,,1.0,4.0,,6.0,1.0,2.0,1.0,1.0,97.0,3.0,3.0,1.0,97.0,3.0,2.0,2.0,2.0,98.0,1.0,3.0,3.0,4.0,6.0,1.0,,2.0,,,2.0,2.0,2.0,,,2.0,2.0,2.0,98.0,3.0,1.0,6.0,5.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,98.0,1.0,4.0,2.0,5.0,2.0,12.0,3.0,1.0,1.0,3.0,,4.0,4.0,1.0,2.0,3.0,1.0,,4.0,1.0,,2.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
